,default,Age_woe,Housing_woe,Job_woe,Purpose_woe,Credit amount_woe,Checking account_woe,Duration_woe,Sex_woe,Saving accounts_woe
50,0,-0.11021269018441784,0.014116070663842755,0.02065679165639389,0.05190933516049829,-0.0605123593916731,-0.032831893294592115,0.1505318730778061,0.019719145080430253,-0.09589312464884198
51,0,0.35633358875535276,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.6007464840447101,-0.032831893294592115,0.1505318730778061,0.019719145080430253,-0.09589312464884198
52,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
53,1,0.35633358875535276,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.2390041707071107,0.023560113157718512,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
54,1,-0.2327921091531446,-0.16896406761917207,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
55,1,-0.11021269018441784,0.014116070663842755,0.02065679165639389,-0.0667139743757384,0.20791358363707954,0.023560113157718512,-0.06499147723619406,0.019719145080430253,-0.09589312464884198
56,0,0.3527906266790087,0.014116070663842755,-0.01190217758445557,-0.017997613172548183,-0.6007464840447101,-0.032831893294592115,0.09768472466184064,0.019719145080430253,-0.09589312464884198
57,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.12466380872259222,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
58,0,-0.11021269018441784,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,-0.11456999555337338,-0.040073054551151864,-0.044482510514567475,-0.09589312464884198
59,1,-0.11021269018441784,0.04152836614147872,0.02065679165639389,0.05190933516049829,-0.6007464840447101,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
60,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.12944196819558443,-0.0605123593916731,-0.032831893294592115,-0.06499147723619406,0.019719145080430253,-0.09589312464884198
61,0,0.3527906266790087,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,-0.032831893294592115,-0.33553726744498774,0.019719145080430253,-0.09589312464884198
62,1,-0.2327921091531446,-0.16896406761917207,-0.01190217758445557,0.12944196819558443,-0.0605123593916731,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
63,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.12944196819558443,-0.12466380872259222,-0.032831893294592115,0.033560196492301686,0.019719145080430253,-0.09589312464884198
64,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,0.2390041707071107,0.023560113157718512,0.1505318730778061,-0.044482510514567475,-0.09589312464884198
65,1,0.3527906266790087,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.6007464840447101,0.023560113157718512,0.1505318730778061,0.019719145080430253,-0.09589312464884198
66,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
67,1,0.41655244874840763,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,-0.032831893294592115,0.09768472466184064,0.019719145080430253,0.40870157427266895
68,1,0.022196437841986806,-0.16896406761917207,-0.004525137531573046,0.12944196819558443,-0.0605123593916731,0.023560113157718512,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
69,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
70,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.34186155614681835,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
71,0,0.02644272872343788,0.04152836614147872,0.02065679165639389,-0.017997613172548183,0.20791358363707954,0.023560113157718512,-0.06499147723619406,0.019719145080430253,-0.09589312464884198
72,0,0.3527906266790087,-0.16896406761917207,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,-0.06499147723619406,0.019719145080430253,-0.09589312464884198
73,0,-0.44481168242395036,0.014116070663842755,0.02065679165639389,0.12944196819558443,-0.6007464840447101,-0.032831893294592115,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
74,0,-0.44481168242395036,0.014116070663842755,-0.01190217758445557,0.12944196819558443,-0.0605123593916731,0.023560113157718512,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
75,0,-0.2327921091531446,-0.16896406761917207,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
76,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.152156949302791,0.023560113157718512,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
77,1,0.3527906266790087,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.152156949302791,-0.032831893294592115,0.09768472466184064,0.019719145080430253,-0.09589312464884198
78,0,0.022196437841986806,0.014116070663842755,0.02065679165639389,-0.0667139743757384,-0.12466380872259222,0.023560113157718512,0.033560196492301686,0.019719145080430253,-0.09589312464884198
79,0,0.41655244874840763,0.014116070663842755,-0.004525137531573046,0.05190933516049829,-0.152156949302791,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
80,0,0.02644272872343788,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.6007464840447101,0.023560113157718512,0.1505318730778061,-0.044482510514567475,-0.09589312464884198
81,0,0.02644272872343788,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.33553726744498774,0.019719145080430253,0.11539021473993419
82,1,-0.11021269018441784,0.04152836614147872,0.02065679165639389,0.12944196819558443,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,-0.044482510514567475,0.40870157427266895
83,1,-0.2327921091531446,0.014116070663842755,0.02065679165639389,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.1505318730778061,-0.044482510514567475,-0.09589312464884198
84,0,0.3527906266790087,0.014116070663842755,0.02065679165639389,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
85,0,-0.11021269018441784,0.014116070663842755,-0.01190217758445557,0.12944196819558443,-0.0605123593916731,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
86,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,-0.032831893294592115,-0.040073054551151864,-0.044482510514567475,-0.09589312464884198
87,0,0.02644272872343788,-0.16896406761917207,-0.004525137531573046,0.12944196819558443,-0.12466380872259222,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,0.40870157427266895
88,1,0.35633358875535276,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,0.019719145080430253,0.40870157427266895
89,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
90,0,-0.2327921091531446,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,0.20791358363707954,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
91,0,-0.2327921091531446,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
92,0,0.022196437841986806,0.014116070663842755,0.02065679165639389,-0.017997613172548183,0.20791358363707954,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
93,1,0.41655244874840763,0.04152836614147872,-0.004525137531573046,0.05190933516049829,0.2390041707071107,-0.11456999555337338,0.1505318730778061,0.019719145080430253,-0.09589312464884198
94,1,-0.2327921091531446,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,-0.032831893294592115,0.09768472466184064,0.019719145080430253,0.40870157427266895
95,0,-0.2327921091531446,0.04152836614147872,-0.004525137531573046,0.12944196819558443,-0.12466380872259222,-0.032831893294592115,0.033560196492301686,0.019719145080430253,-0.09589312464884198
96,0,-0.2327921091531446,0.014116070663842755,-0.004525137531573046,0.12944196819558443,-0.0605123593916731,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
97,1,0.022196437841986806,0.014116070663842755,-0.004525137531573046,0.12944196819558443,0.2390041707071107,-0.032831893294592115,-0.040073054551151864,0.019719145080430253,0.40870157427266895
98,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
99,0,0.022196437841986806,0.04152836614147872,-0.01190217758445557,-0.0667139743757384,0.34186155614681835,-0.032831893294592115,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
100,0,-0.44481168242395036,0.04152836614147872,0.02065679165639389,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.1505318730778061,0.019719145080430253,0.40870157427266895
101,0,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,-0.032831893294592115,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
102,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.06499147723619406,-0.044482510514567475,-0.09589312464884198
103,1,0.022196437841986806,0.04152836614147872,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,-0.032831893294592115,-0.06499147723619406,0.019719145080430253,-0.09589312464884198
104,0,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,-0.0667139743757384,0.2390041707071107,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
105,1,0.022196437841986806,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.12466380872259222,-0.032831893294592115,0.1505318730778061,0.019719145080430253,-0.09589312464884198
106,0,0.022196437841986806,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.6007464840447101,0.023560113157718512,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
107,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.6007464840447101,-0.032831893294592115,0.09768472466184064,0.019719145080430253,-0.09589312464884198
108,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,0.05190933516049829,0.34186155614681835,0.023560113157718512,0.1505318730778061,-0.044482510514567475,-0.09589312464884198
109,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,0.12944196819558443,-0.0605123593916731,-0.032831893294592115,-0.33553726744498774,0.019719145080430253,0.11539021473993419
110,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,0.12944196819558443,-0.0605123593916731,-0.032831893294592115,-0.06499147723619406,0.019719145080430253,0.40870157427266895
111,0,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,0.12944196819558443,0.20791358363707954,-0.11456999555337338,-0.33553726744498774,-0.044482510514567475,-0.09589312464884198
112,0,-0.11021269018441784,0.04152836614147872,0.02065679165639389,-0.0667139743757384,-0.6007464840447101,-0.032831893294592115,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
113,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.34186155614681835,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
114,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,0.11539021473993419
115,0,0.02644272872343788,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,0.2390041707071107,0.023560113157718512,0.033560196492301686,0.019719145080430253,-0.09589312464884198
116,0,0.35633358875535276,0.014116070663842755,-0.01190217758445557,-0.017997613172548183,0.34186155614681835,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
117,0,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
118,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.05190933516049829,-0.152156949302791,0.023560113157718512,-0.13551613355163225,-0.044482510514567475,0.11539021473993419
119,1,0.022196437841986806,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,-0.032831893294592115,0.09768472466184064,0.019719145080430253,0.11539021473993419
120,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,-0.044482510514567475,-0.09589312464884198
121,0,-0.44481168242395036,0.04152836614147872,-0.01190217758445557,-0.0667139743757384,-0.152156949302791,0.023560113157718512,0.1505318730778061,-0.044482510514567475,-0.09589312464884198
122,0,-0.11021269018441784,0.04152836614147872,0.02065679165639389,0.05190933516049829,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
123,0,-0.2327921091531446,-0.16896406761917207,-0.004525137531573046,-0.0667139743757384,0.20791358363707954,-0.11456999555337338,0.09768472466184064,0.019719145080430253,-0.09589312464884198
124,0,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,-0.032831893294592115,-0.040073054551151864,-0.044482510514567475,-0.09589312464884198
125,1,0.35633358875535276,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
126,0,-0.44481168242395036,0.014116070663842755,0.02065679165639389,-0.017997613172548183,0.20791358363707954,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
127,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.20791358363707954,-0.032831893294592115,0.09768472466184064,0.019719145080430253,-0.09589312464884198
128,1,0.022196437841986806,0.014116070663842755,-0.01190217758445557,-0.0667139743757384,-0.0605123593916731,-0.032831893294592115,0.09768472466184064,0.019719145080430253,-0.09589312464884198
129,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.2390041707071107,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
130,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.34186155614681835,-0.032831893294592115,0.033560196492301686,-0.044482510514567475,-0.09589312464884198
131,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.12944196819558443,0.34186155614681835,0.023560113157718512,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
132,0,-0.11021269018441784,0.014116070663842755,0.02065679165639389,0.05190933516049829,0.2390041707071107,0.023560113157718512,-0.33553726744498774,0.019719145080430253,-0.09589312464884198
133,0,0.02644272872343788,-0.16896406761917207,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
134,0,0.41655244874840763,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.12466380872259222,0.023560113157718512,0.033560196492301686,-0.044482510514567475,0.40870157427266895
135,1,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
136,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.34186155614681835,0.023560113157718512,0.1505318730778061,0.019719145080430253,0.40870157427266895
137,0,-0.2327921091531446,0.014116070663842755,0.02065679165639389,-0.017997613172548183,0.20791358363707954,-0.032831893294592115,0.09768472466184064,0.019719145080430253,0.11539021473993419
138,1,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,0.2390041707071107,-0.032831893294592115,-0.33553726744498774,0.019719145080430253,-0.09589312464884198
139,0,0.02644272872343788,0.04152836614147872,0.02065679165639389,-0.017997613172548183,-0.0605123593916731,-0.11456999555337338,0.09768472466184064,-0.044482510514567475,-0.09589312464884198
140,0,-0.11021269018441784,0.014116070663842755,0.02065679165639389,-0.0667139743757384,0.20791358363707954,-0.11456999555337338,-0.06499147723619406,0.019719145080430253,0.40870157427266895
141,1,0.35633358875535276,0.014116070663842755,-0.01190217758445557,-0.017997613172548183,-0.152156949302791,-0.032831893294592115,-0.13551613355163225,-0.044482510514567475,-0.09589312464884198
142,0,-0.11021269018441784,0.014116070663842755,-0.01190217758445557,-0.017997613172548183,0.2390041707071107,0.023560113157718512,0.1505318730778061,0.019719145080430253,-0.09589312464884198
143,0,0.41655244874840763,0.014116070663842755,-0.004525137531573046,0.05190933516049829,0.2390041707071107,0.023560113157718512,-0.040073054551151864,0.019719145080430253,-0.09589312464884198
144,0,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.05190933516049829,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,-0.044482510514567475,-0.09589312464884198
145,0,0.35633358875535276,0.014116070663842755,-0.004525137531573046,0.12944196819558443,0.2390041707071107,-0.032831893294592115,0.033560196492301686,0.019719145080430253,0.40870157427266895
146,0,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,-0.0605123593916731,0.023560113157718512,-0.06499147723619406,-0.044482510514567475,-0.09589312464884198
147,1,0.3527906266790087,0.014116070663842755,-0.004525137531573046,-0.0667139743757384,0.20791358363707954,0.023560113157718512,0.09768472466184064,-0.044482510514567475,0.40870157427266895
148,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,0.05190933516049829,-0.6007464840447101,0.023560113157718512,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
149,0,0.02644272872343788,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.040073054551151864,0.019719145080430253,0.40870157427266895
150,0,-0.44481168242395036,-0.16896406761917207,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,-0.06499147723619406,0.019719145080430253,0.40870157427266895
151,1,0.022196437841986806,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.0605123593916731,0.023560113157718512,0.09768472466184064,0.019719145080430253,-0.09589312464884198
152,1,-0.11021269018441784,0.014116070663842755,-0.004525137531573046,-0.017997613172548183,-0.6007464840447101,-0.11456999555337338,-0.13551613355163225,0.019719145080430253,-0.09589312464884198
153,1,-0.11021269018441784,0.04152836614147872,-0.004525137531573046,-0.0667139743757384,0.34186155614681835,-0.032831893294592115,0.1505318730778061,-0.044482510514567475,0.40870157427266895
